date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:03:49	40668/40668	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:03:47%20GMT	https://static.wixstatic.com/media/30f7f1_9d412efd9d624176b468d16a6a270872~mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_9d412efd9d624176b468d16a6a270872~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_9d412efd9d624176b468d16a6a270872_mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_9d412efd9d624176b468d16a6a270872_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/pumpkin-bandana)
23:03:50	138360/138360	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:03:48%20GMT	https://static.wixstatic.com/media/30f7f1_ae73d6c86c7b4ee6924aef7e2e1f49a4~mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_ae73d6c86c7b4ee6924aef7e2e1f49a4~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_ae73d6c86c7b4ee6924aef7e2e1f49a4_mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_ae73d6c86c7b4ee6924aef7e2e1f49a4_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/pumpkin-bandana)
23:03:51	42757/42757	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:03:50%20GMT	https://static.wixstatic.com/media/30f7f1_3b8ddd24969f4c4a9aa5f72d33bd30ee~mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_3b8ddd24969f4c4a9aa5f72d33bd30ee~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_3b8ddd24969f4c4a9aa5f72d33bd30ee_mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_3b8ddd24969f4c4a9aa5f72d33bd30ee_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/pumpkin-bandana)
23:03:52	120927/120927	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:03:51%20GMT	https://static.wixstatic.com/media/30f7f1_95b80346db2149b5ab9ac621ec636091~mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_95b80346db2149b5ab9ac621ec636091~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_95b80346db2149b5ab9ac621ec636091_mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_95b80346db2149b5ab9ac621ec636091_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/pumpkin-bandana)
23:03:53	40086/40086	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:03:52%20GMT	https://static.wixstatic.com/media/30f7f1_16f6fc1599bf4b2b8b561a33cce06d0b~mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_16f6fc1599bf4b2b8b561a33cce06d0b~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_16f6fc1599bf4b2b8b561a33cce06d0b_mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_16f6fc1599bf4b2b8b561a33cce06d0b_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/pumpkin-bandana)
23:03:54	1142/1142	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:03:53%20GMT	https://static.wixstatic.com/media/30f7f1_7e591c6f00d3480f88a9d29eac91228a~mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_7e591c6f00d3480f88a9d29eac91228a~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_7e591c6f00d3480f88a9d29eac91228a_mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_7e591c6f00d3480f88a9d29eac91228a_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/pumpkin-bandana)
23:03:55	1128/1128	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:03:54%20GMT	https://static.wixstatic.com/media/30f7f1_ff15d9ad1ed04a43ad04e2ea8ab2081b~mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_ff15d9ad1ed04a43ad04e2ea8ab2081b~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_ff15d9ad1ed04a43ad04e2ea8ab2081b_mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_ff15d9ad1ed04a43ad04e2ea8ab2081b_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/pumpkin-bandana)
23:03:56	1142/1142	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:03:55%20GMT	https://static.wixstatic.com/media/30f7f1_4e4e2c28064f4b7196466960db85e8f1~mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_4e4e2c28064f4b7196466960db85e8f1~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_4e4e2c28064f4b7196466960db85e8f1_mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_4e4e2c28064f4b7196466960db85e8f1_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/pumpkin-bandana)
23:03:57	1190/1190	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:03:56%20GMT	https://static.wixstatic.com/media/30f7f1_34fb89352a294cd78289fdb9897783be~mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_34fb89352a294cd78289fdb9897783be~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_34fb89352a294cd78289fdb9897783be_mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_34fb89352a294cd78289fdb9897783be_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/pumpkin-bandana)
23:03:59	1004/1004	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:03:57%20GMT	https://static.wixstatic.com/media/30f7f1_9d412efd9d624176b468d16a6a270872~mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_9d412efd9d624176b468d16a6a270872~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_9d412efd9d624176b468d16a6a270872_mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_9d412efd9d624176b468d16a6a270872_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/pumpkin-bandana)
23:04:00	1244/1244	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:03:59%20GMT	https://static.wixstatic.com/media/30f7f1_ae73d6c86c7b4ee6924aef7e2e1f49a4~mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_ae73d6c86c7b4ee6924aef7e2e1f49a4~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_ae73d6c86c7b4ee6924aef7e2e1f49a4_mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_ae73d6c86c7b4ee6924aef7e2e1f49a4_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/pumpkin-bandana)
23:04:01	1046/1046	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:04:00%20GMT	https://static.wixstatic.com/media/30f7f1_3b8ddd24969f4c4a9aa5f72d33bd30ee~mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_3b8ddd24969f4c4a9aa5f72d33bd30ee~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_3b8ddd24969f4c4a9aa5f72d33bd30ee_mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_3b8ddd24969f4c4a9aa5f72d33bd30ee_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/pumpkin-bandana)
23:04:02	1348/1348	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:04:01%20GMT	https://static.wixstatic.com/media/30f7f1_95b80346db2149b5ab9ac621ec636091~mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_95b80346db2149b5ab9ac621ec636091~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_95b80346db2149b5ab9ac621ec636091_mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_95b80346db2149b5ab9ac621ec636091_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/pumpkin-bandana)
23:04:04	1150/1150	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:04:02%20GMT	https://static.wixstatic.com/media/30f7f1_16f6fc1599bf4b2b8b561a33cce06d0b~mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_16f6fc1599bf4b2b8b561a33cce06d0b~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_16f6fc1599bf4b2b8b561a33cce06d0b_mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_16f6fc1599bf4b2b8b561a33cce06d0b_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/pumpkin-bandana)
23:04:10	85087/85087	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:04:08%20GMT	https://static.wixstatic.com/media/30f7f1_98f5561bec824ce8a338acccb79f38f3~mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_98f5561bec824ce8a338acccb79f38f3~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_98f5561bec824ce8a338acccb79f38f3_mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_98f5561bec824ce8a338acccb79f38f3_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/ghost-bandana)
23:04:10	14386/14386	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:04:09%20GMT	https://static.wixstatic.com/media/30f7f1_98f5561bec824ce8a338acccb79f38f3~mv2.jpg/v1/fill/w_498,h_498,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_98f5561bec824ce8a338acccb79f38f3~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_98f5561bec824ce8a338acccb79f38f3_mv2.jpg/v1/fill/w_498,h_498,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_98f5561bec824ce8a338acccb79f38f3_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/ghost-bandana)
23:04:11	84760/84760	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:04:10%20GMT	https://static.wixstatic.com/media/30f7f1_3ddcd4b1160c44b69156b872fc143ec9~mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_3ddcd4b1160c44b69156b872fc143ec9~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_3ddcd4b1160c44b69156b872fc143ec9_mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_3ddcd4b1160c44b69156b872fc143ec9_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/ghost-bandana)
23:04:12	85087/85087	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:04:11%20GMT	https://static.wixstatic.com/media/30f7f1_98657c34279440ffb0c15490630eb3b9~mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_98657c34279440ffb0c15490630eb3b9~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_98657c34279440ffb0c15490630eb3b9_mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_98657c34279440ffb0c15490630eb3b9_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/ghost-bandana)
23:04:13	76371/76371	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:04:12%20GMT	https://static.wixstatic.com/media/30f7f1_7da1cba3c6f14acdab760f5f3a8265d0~mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_7da1cba3c6f14acdab760f5f3a8265d0~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_7da1cba3c6f14acdab760f5f3a8265d0_mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_7da1cba3c6f14acdab760f5f3a8265d0_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/ghost-bandana)
23:04:14	38570/38570	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:04:13%20GMT	https://static.wixstatic.com/media/30f7f1_efaba10711274416bb3b972112c06a53~mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_efaba10711274416bb3b972112c06a53~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_efaba10711274416bb3b972112c06a53_mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_efaba10711274416bb3b972112c06a53_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/ghost-bandana)
23:04:16	135911/135911	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:04:14%20GMT	https://static.wixstatic.com/media/30f7f1_2e4cbeb547594fefb74916bb7d42d9c3~mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_2e4cbeb547594fefb74916bb7d42d9c3~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_2e4cbeb547594fefb74916bb7d42d9c3_mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_2e4cbeb547594fefb74916bb7d42d9c3_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/ghost-bandana)
23:04:17	40087/40087	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:04:16%20GMT	https://static.wixstatic.com/media/30f7f1_8e7647bfe7e4496b90bc7151e16c8237~mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_8e7647bfe7e4496b90bc7151e16c8237~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_8e7647bfe7e4496b90bc7151e16c8237_mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_8e7647bfe7e4496b90bc7151e16c8237_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/ghost-bandana)
23:04:20	117688/117688	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:04:18%20GMT	https://static.wixstatic.com/media/30f7f1_7670156e6cb64322ad2257037c457be6~mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_7670156e6cb64322ad2257037c457be6~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_7670156e6cb64322ad2257037c457be6_mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_7670156e6cb64322ad2257037c457be6_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/ghost-bandana)
23:04:21	32101/32101	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:04:20%20GMT	https://static.wixstatic.com/media/30f7f1_58a64794337a4660824f2cc585b1376e~mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_58a64794337a4660824f2cc585b1376e~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_58a64794337a4660824f2cc585b1376e_mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_58a64794337a4660824f2cc585b1376e_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/ghost-bandana)
23:04:22	1119/1119	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:04:21%20GMT	https://static.wixstatic.com/media/30f7f1_98f5561bec824ce8a338acccb79f38f3~mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_98f5561bec824ce8a338acccb79f38f3~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_98f5561bec824ce8a338acccb79f38f3_mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_98f5561bec824ce8a338acccb79f38f3_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/ghost-bandana)
23:04:23	1089/1089	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:04:22%20GMT	https://static.wixstatic.com/media/30f7f1_3ddcd4b1160c44b69156b872fc143ec9~mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_3ddcd4b1160c44b69156b872fc143ec9~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_3ddcd4b1160c44b69156b872fc143ec9_mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_3ddcd4b1160c44b69156b872fc143ec9_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/ghost-bandana)
23:04:24	1120/1120	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:04:22%20GMT	https://static.wixstatic.com/media/30f7f1_98657c34279440ffb0c15490630eb3b9~mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_98657c34279440ffb0c15490630eb3b9~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_98657c34279440ffb0c15490630eb3b9_mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_98657c34279440ffb0c15490630eb3b9_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/ghost-bandana)
23:04:25	1151/1151	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:04:23%20GMT	https://static.wixstatic.com/media/30f7f1_7da1cba3c6f14acdab760f5f3a8265d0~mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_7da1cba3c6f14acdab760f5f3a8265d0~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_7da1cba3c6f14acdab760f5f3a8265d0_mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_7da1cba3c6f14acdab760f5f3a8265d0_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/ghost-bandana)
23:04:25	896/896	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:04:24%20GMT	https://static.wixstatic.com/media/30f7f1_efaba10711274416bb3b972112c06a53~mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_efaba10711274416bb3b972112c06a53~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_efaba10711274416bb3b972112c06a53_mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_efaba10711274416bb3b972112c06a53_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/ghost-bandana)
23:04:27	1197/1197	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:04:25%20GMT	https://static.wixstatic.com/media/30f7f1_2e4cbeb547594fefb74916bb7d42d9c3~mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_2e4cbeb547594fefb74916bb7d42d9c3~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_2e4cbeb547594fefb74916bb7d42d9c3_mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_2e4cbeb547594fefb74916bb7d42d9c3_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/ghost-bandana)
23:04:28	900/900	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:04:26%20GMT	https://static.wixstatic.com/media/30f7f1_8e7647bfe7e4496b90bc7151e16c8237~mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_8e7647bfe7e4496b90bc7151e16c8237~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_8e7647bfe7e4496b90bc7151e16c8237_mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_8e7647bfe7e4496b90bc7151e16c8237_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/ghost-bandana)
23:04:29	1334/1334	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:04:27%20GMT	https://static.wixstatic.com/media/30f7f1_7670156e6cb64322ad2257037c457be6~mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_7670156e6cb64322ad2257037c457be6~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_7670156e6cb64322ad2257037c457be6_mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_7670156e6cb64322ad2257037c457be6_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/ghost-bandana)
23:04:30	961/961	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:04:29%20GMT	https://static.wixstatic.com/media/30f7f1_58a64794337a4660824f2cc585b1376e~mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_58a64794337a4660824f2cc585b1376e~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_58a64794337a4660824f2cc585b1376e_mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_58a64794337a4660824f2cc585b1376e_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/ghost-bandana)
23:04:37	87324/87324	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:04:36%20GMT	https://static.wixstatic.com/media/30f7f1_c7dcdbe06c4340b79225cb6439a0e52b~mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_c7dcdbe06c4340b79225cb6439a0e52b~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_c7dcdbe06c4340b79225cb6439a0e52b_mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_c7dcdbe06c4340b79225cb6439a0e52b_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/lil-angel-bandana)
23:04:39	14389/14389	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:04:37%20GMT	https://static.wixstatic.com/media/30f7f1_c7dcdbe06c4340b79225cb6439a0e52b~mv2.jpg/v1/fill/w_498,h_498,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_c7dcdbe06c4340b79225cb6439a0e52b~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_c7dcdbe06c4340b79225cb6439a0e52b_mv2.jpg/v1/fill/w_498,h_498,al_c,q_50,usm_0.66_1.00_0.01/30f7f1_c7dcdbe06c4340b79225cb6439a0e52b_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/lil-angel-bandana)
23:04:40	85377/85377	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:04:39%20GMT	https://static.wixstatic.com/media/30f7f1_3608185ab6ab483c93705c64c7f57031~mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_3608185ab6ab483c93705c64c7f57031~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_3608185ab6ab483c93705c64c7f57031_mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_3608185ab6ab483c93705c64c7f57031_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/lil-angel-bandana)
23:04:42	87324/87324	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:04:40%20GMT	https://static.wixstatic.com/media/30f7f1_6afdb0ce7aa84a129701592ff1e53687~mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_6afdb0ce7aa84a129701592ff1e53687~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_6afdb0ce7aa84a129701592ff1e53687_mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_6afdb0ce7aa84a129701592ff1e53687_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/lil-angel-bandana)
23:04:43	80400/80400	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:04:42%20GMT	https://static.wixstatic.com/media/30f7f1_9f54ff12b3ac448a9c8299d0b75e5dc7~mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_9f54ff12b3ac448a9c8299d0b75e5dc7~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_9f54ff12b3ac448a9c8299d0b75e5dc7_mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/30f7f1_9f54ff12b3ac448a9c8299d0b75e5dc7_mv2.jpg	(from https://www.poundhoundsresq.org/product-page/lil-angel-bandana)
